pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
CH,2017-04-06,76.2,-1.0928,5.7957,Scott Schebler,594988,453329,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,1,1,2017,-0.8313,0.8554,0.4993,1.3658,NA,458015,553993,2,5,Bot,NA,NA,NA,NA,595284,NA,170406_182916,4.8577,-110.9142,-3.7958,-7.7584,20.2725,-24.6251,3.33,1.6,NA,NA,NA,76.368,1327,6.444,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.0545,0,0,NA,NA,NA,NA,NA,47,3,NA
CU,2017-04-06,74.9,-1.2501,5.9308,Scott Schebler,594988,453329,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,CIN,PHI,S,NA,NA,1,0,2017,1.1617,0.4086,0.1965,2.3207,NA,458015,553993,2,5,Bot,NA,NA,NA,NA,595284,NA,170406_182832,0.9754,-108.9683,-0.9478,8.8323,19.9865,-29.0907,3.33,1.6,NA,NA,NA,73.932,2543,5.676,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.8227,0,0,NA,NA,NA,NA,NA,47,2,NA
CU,2017-04-06,76.6,-1.241,5.8762,Scott Schebler,594988,453329,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,0,0,2017,1.0199,0.1803,1.04,1.5545,NA,458015,553993,2,5,Bot,NA,NA,NA,NA,595284,NA,170406_182812,2.9812,-111.4233,-2.3687,7.7575,21.3688,-30.4994,3.33,1.6,NA,NA,NA,75.869,2615,5.93,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.5689,0,0,NA,NA,NA,NA,NA,47,1,NA
FF,2017-04-06,88.6,-1.4346,5.8571,Scott Schebler,594988,453329,walk,ball,NA,NA,NA,NA,13,Scott Schebler walks.   Eugenio Suarez to 2nd.,R,L,R,CIN,PHI,B,NA,NA,3,1,2017,-0.6451,1.9799,-0.7223,1.2214,594807,NA,553993,0,4,Bot,NA,NA,NA,NA,595284,NA,170406_175931,3.0728,-128.6098,-9.2844,-7.7768,28.3111,-8.5709,3.33,1.6,NA,NA,NA,88.106,2041,6.255,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.2441,0,0,0.7,1,0,0,NA,34,5,NA
FF,2017-04-06,89.7,-1.3597,5.8586,Scott Schebler,594988,453329,NA,foul,NA,NA,NA,NA,11,NA,R,L,R,CIN,PHI,S,NA,NA,3,0,2017,-0.8733,2.0749,-0.838,2.5179,594807,NA,553993,0,4,Bot,NA,NA,NA,NA,595284,NA,170406_175901,3.1127,-130.4345,-6.6001,-10.5569,27.2865,-7.4811,3.33,1.6,207,73.2,48.3393,89.453,2087,6.163,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.3354,0,0,NA,NA,NA,NA,3,34,4,0
CU,2017-04-06,73.6,-1.3414,5.9691,Scott Schebler,594988,453329,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,PHI,B,NA,NA,2,0,2017,1.0713,0.3185,-1.7818,4.1923,594807,NA,553993,0,4,Bot,NA,NA,NA,NA,595284,NA,170406_175814,-2.6389,-106.9288,3.0991,8.4175,18.0004,-30.581,3.33,1.6,NA,NA,NA,72.422,2551,5.426,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,55.0727,0,0,NA,NA,NA,NA,NA,34,3,NA
CH,2017-04-06,77.4,-1.0722,6.0915,Scott Schebler,594988,453329,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,1,0,2017,-0.8391,1.3883,0.8766,1.676,594807,NA,553993,0,4,Bot,NA,NA,NA,NA,595284,NA,170406_175747,5.6827,-112.5885,-5.001,-8.1512,20.4017,-19.7015,3.33,1.6,NA,NA,NA,77.386,1524,6.295,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.2043,0,0,NA,NA,NA,NA,NA,34,2,NA
CH,2017-04-06,79,-1.0836,6.0451,Scott Schebler,594988,453329,NA,blocked_ball,NA,NA,NA,NA,13,NA,R,L,R,CIN,PHI,B,NA,NA,0,0,2017,-0.9601,1.6538,-0.4304,0.7027,594807,NA,553993,0,4,Bot,NA,NA,NA,NA,595284,NA,170406_175720,3.2,-114.7096,-7.7729,-9.0381,24.018,-16.3789,3.33,1.6,NA,NA,NA,78.386,1602,6.277,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.222,0,0,NA,NA,NA,NA,NA,34,1,NA
CU,2017-04-06,74.7,-1.4256,5.9545,Scott Schebler,594988,453329,field_out,hit_into_play,NA,NA,NA,NA,5,"Scott Schebler grounds out, second baseman Cesar Hernandez to first baseman Brock Stassi.   Eugenio Suarez to 3rd.",R,L,R,CIN,PHI,X,4,ground_ball,0,0,2017,1.0179,-0.1921,-0.0408,2.6881,NA,553993,NA,0,2,Bot,160.83,110.01,NA,NA,595284,NA,170406_170903,1.0906,-108.5925,0.8775,7.5623,21.4077,-34.0992,3.33,1.6,9,93,-16.802,73.349,2520,5.613,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.8855,0.151,0.139,0,1,0,0,2,15,1,0
FF,2017-04-05,92.2,-1.823,6.1967,Scott Schebler,594988,595191,strikeout,swinging_strike,NA,NA,NA,NA,12,Scott Schebler strikes out swinging.,R,L,R,CIN,PHI,S,NA,NA,2,2,2017,-0.852,2.095,0.2889,4.1229,NA,594807,NA,1,7,Bot,NA,NA,NA,NA,519237,NA,170406_014142,7.2665,-134.0456,-3.9915,-11.985,31.5362,-6.1904,3.33,1.6,NA,NA,NA,92.242,2331,6.564,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,53.935,0,0,0,1,0,0,NA,47,6,NA
FF,2017-04-05,91.3,-2.0477,6.0042,Scott Schebler,594988,595191,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,PHI,B,NA,NA,1,2,2017,-0.7801,2.2779,-0.2404,4.7148,NA,594807,NA,1,7,Bot,NA,NA,NA,NA,519237,NA,170406_014113,6.1736,-132.6409,-2.1046,-10.5243,32.4401,-5.5979,3.33,1.6,NA,NA,NA,90.236,2300,6.055,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.4438,0,0,NA,NA,NA,NA,NA,47,5,NA
CU,2017-04-05,78.7,-1.9498,6.203,Scott Schebler,594988,595191,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,CIN,PHI,S,NA,NA,1,2,2017,0.5298,0.0977,0.102,2.2404,NA,594807,NA,1,7,Bot,NA,NA,NA,NA,519237,NA,170406_014048,3.4464,-114.3613,-1.8526,3.8175,22.9281,-31.2429,3.33,1.6,187,68.5,50.6921,77.424,NA,5.654,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.8446,0,0,NA,NA,NA,NA,3,47,4,0
CU,2017-04-05,77.9,-1.9552,6.0893,Scott Schebler,594988,595191,NA,swinging_strike,NA,NA,NA,NA,9,NA,R,L,R,CIN,PHI,S,NA,NA,1,1,2017,0.351,-0.1966,0.7703,1.5602,NA,594807,NA,1,7,Bot,NA,NA,NA,NA,519237,NA,170406_014014,5.159,-113.1954,-2.415,1.9753,21.2654,-33.6247,3.33,1.6,NA,NA,NA,76.891,679,5.709,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.7894,0,0,NA,NA,NA,NA,NA,47,3,NA
FF,2017-04-05,90.4,-1.8002,6.0581,Scott Schebler,594988,595191,NA,called_strike,NA,NA,NA,NA,12,NA,R,L,R,CIN,PHI,S,NA,NA,1,0,2017,-0.7653,2.0123,0.8363,2.6913,NA,594807,NA,1,7,Bot,NA,NA,NA,NA,519237,NA,170406_013952,8.1623,-131.1508,-6.5917,-10.6448,30.9612,-7.9404,3.33,1.6,NA,NA,NA,89.614,2333,6.236,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.2624,0,0,NA,NA,NA,NA,NA,47,2,NA
FF,2017-04-05,90,-1.8965,6.055,Scott Schebler,594988,595191,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,0,0,2017,-0.8303,2.0448,1.4166,2.1052,NA,594807,NA,1,7,Bot,NA,NA,NA,NA,519237,NA,170406_013932,9.9359,-130.3319,-7.9989,-11.7093,30.8407,-7.4797,3.33,1.6,NA,NA,NA,89.138,2384,6.311,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.188,0,0,NA,NA,NA,NA,NA,47,1,NA
FF,2017-04-05,91.4,-1.9983,5.9502,Scott Schebler,594988,595191,strikeout,called_strike,NA,NA,NA,NA,6,Scott Schebler called out on strikes.,R,L,R,CIN,PHI,S,NA,NA,2,2,2017,-0.7443,1.7956,0.7744,2.7057,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,519237,NA,170406_010729,8.6056,-132.7774,-6.1285,-10.7501,30.3146,-9.8033,3.33,1.6,NA,NA,NA,91.252,2395,6.443,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.0564,0,0,0,1,0,0,NA,32,5,NA
FF,2017-04-05,90.5,-2.1765,5.9423,Scott Schebler,594988,595191,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,PHI,B,NA,NA,1,2,2017,-0.649,1.9714,-0.6871,4.5653,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,519237,NA,170406_010713,5.083,-131.5359,-1.6036,-8.6391,31.2293,-9.4631,3.33,1.6,NA,NA,NA,89.85,2346,6.227,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.272,0,0,NA,NA,NA,NA,NA,32,4,NA
CU,2017-04-05,75.3,-2.0954,6.0724,Scott Schebler,594988,595191,NA,foul_tip,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,S,NA,NA,1,1,2017,0.3634,-0.2976,0.0091,1.4718,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,519237,NA,170406_010656,3.7077,-109.5947,-1.9152,2.2575,18.6671,-34.4439,3.33,1.6,NA,NA,NA,74.887,2455,5.892,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.6071,0,0,NA,NA,NA,NA,NA,32,3,NA
