pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
CH,2017-04-07,85.4,-2.1394,5.347,Tucker Barnhart,571466,502190,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,STL,CIN,B,NA,NA,2,1,2017,-1.4085,-0.1664,-0.5718,0.2108,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_004036,6.2383,-123.7655,-5.3182,-15.1647,24.8843,-33.0235,3.5377,1.5149,NA,NA,NA,83.64,1671,5.208,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.1452,0,0,NA,NA,NA,NA,NA,15,4,NA
CH,2017-04-07,85.1,-2.0416,5.3821,Tucker Barnhart,571466,502190,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,STL,CIN,B,NA,NA,1,1,2017,-1.114,0.2879,-0.0967,0.5189,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_004022,6.51,-123.2094,-5.4437,-12.2,25.2749,-28.5346,3.5039,1.6278,NA,NA,NA,82.947,1766,5.152,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.2991,0,0,NA,NA,NA,NA,NA,15,3,NA
FC,2017-04-07,88.8,-2.1123,5.1537,Tucker Barnhart,571466,502190,NA,foul,NA,NA,NA,NA,9,NA,R,L,R,STL,CIN,S,NA,NA,1,0,2017,-0.1851,-0.0346,0.2813,1.9023,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_004007,6.0924,-128.9576,-1.8693,-3.1163,23.5354,-32.4465,3.694,1.513,9,46.2,-13.3843,87.392,2113,5.228,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.2627,0,0,NA,NA,NA,NA,1,15,2,0
KC,2017-04-07,77,-1.9709,5.5252,Tucker Barnhart,571466,502190,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,CIN,B,NA,NA,0,0,2017,0.6861,-1.0982,1.6554,1.1585,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_003938,6.28,-111.3934,-0.3165,4.0239,22.5153,-40.9378,3.4474,1.673,NA,NA,NA,73.721,2428,4.367,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,56.0564,0,0,NA,NA,NA,NA,NA,15,1,NA
SL,2017-04-05,88.1,2.8518,5.4026,Tucker Barnhart,571466,570257,field_out,hit_into_play,NA,NA,NA,NA,7,"Tucker Barnhart grounds out, third baseman Maikel Franco to first baseman Tommy Joseph.",R,R,L,CIN,PHI,X,5,ground_ball,2,2,2017,-0.2761,0.4941,-0.399,1.8653,NA,NA,446359,2,7,Bot,106.48,168.15,NA,NA,519237,NA,170406_014853,-7.2901,-128.1655,-3.5513,-1.7006,23.4247,-26.3023,3.17,1.45,7,91.1,-14.26,88.059,2197,6.02,490129,570257,519237,571830,514917,596748,520471,435062,546318,571437,54.4792,0.151,0.141,0,1,0,0,2,49,5,0
FF,2017-04-05,93.8,2.6646,5.3574,Tucker Barnhart,571466,570257,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,L,CIN,PHI,S,NA,NA,2,1,2017,1.0161,0.86240000000000006,-0.0392,1.7071,NA,NA,446359,2,7,Bot,NA,NA,NA,NA,519237,NA,170406_014825,-9.2071,-136.3491,-5.6313,14.5574,27.4209,-20.4585,3.17,1.45,NA,NA,NA,93.954,2159,6.247,490129,570257,519237,571830,514917,596748,520471,435062,546318,571437,54.2522,0,0,NA,NA,NA,NA,NA,49,4,NA
SL,2017-04-05,88.2,3.0085,5.1667,Tucker Barnhart,571466,570257,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,L,CIN,PHI,B,NA,NA,1,1,2017,-0.1335,0.3332,0.5985,1.1652,NA,NA,446359,2,7,Bot,NA,NA,NA,NA,519237,NA,170406_014758,-5.5191,-128.2575,-4.2777,-0.3414,25.5746,-27.9634,3.17,1.45,NA,NA,NA,87.271,NA,5.658,490129,570257,519237,571830,514917,596748,520471,435062,546318,571437,54.8409,0,0,NA,NA,NA,NA,NA,49,3,NA
FF,2017-04-05,93.3,2.691,5.3414,Tucker Barnhart,571466,570257,NA,foul,NA,NA,NA,NA,5,NA,R,R,L,CIN,PHI,S,NA,NA,1,0,2017,1.1455,0.8382,0.2664,2.5727,NA,NA,446359,2,7,Bot,NA,NA,NA,NA,519237,NA,170406_014735,-8.6662,-135.5084,-3.1546,15.8357,28.9951,-21.4937,3.17,1.45,211,75.2,35.1077,92.789,2195,6.043,490129,570257,519237,571830,514917,596748,520471,435062,546318,571437,54.456,0,0,NA,NA,NA,NA,3,49,2,0
FF,2017-04-05,92.8,2.6056,5.3692,Tucker Barnhart,571466,570257,NA,ball,NA,NA,NA,NA,12,NA,R,R,L,CIN,PHI,B,NA,NA,0,0,2017,1.0795,1.0743,1.7316,3.4837,NA,NA,446359,2,7,Bot,NA,NA,NA,NA,519237,NA,170406_014658,-4.5757,-135.0562,-1.3691,14.1367,29.4831,-19.0239,3.17,1.45,NA,NA,NA,92.658,2023,6.202,490129,570257,519237,571830,514917,596748,520471,435062,546318,571437,54.2966,0,0,NA,NA,NA,NA,NA,49,1,NA
FF,2017-04-05,90.8,-2.1428,5.9483,Tucker Barnhart,571466,595191,grounded_into_double_play,hit_into_play,NA,NA,NA,NA,4,"Tucker Barnhart grounds into a double play, first baseman Tommy Joseph to shortstop Freddy Galvis to pitcher Jerad Eickhoff.   Zack Cozart out at 2nd.",R,L,R,CIN,PHI,X,3,ground_ball,2,0,2017,-1.2584,1.5974,-0.5002,2.2058,NA,NA,446359,1,5,Bot,166.41,141.63,NA,NA,519237,NA,170406_010949,6.6892,-131.6961,-6.6506,-15.8676,30.7308,-12.7228,3.17,1.45,29,72.4,-0.966,89.503,2209,5.896,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.6033,0.121,0.113,0,1,0,0,2,34,3,0
