pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
FF,2017-08-17,97.4,-1.7735,5.7853,Phillip Ervin,640447,444468,walk,ball,NA,NA,NA,NA,11,Phillip Ervin walks.,R,R,R,CHC,CIN,B,NA,NA,3,1,2017,-0.6341,1.4789,-1.2133,3.0985,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_214149,2.955,-141.4771,-5.0781,-9.2091,31.9892,-11.3142,3.6888,1.6426,NA,NA,NA,97.499,2186,6.415,491906,444468,488671,519203,664023,592178,595879,656941,445055,450314,54.0888,0,0,0.7,1,0,0,NA,81,5,NA
FF,2017-08-17,97.2,-1.8084,5.7763,Phillip Ervin,640447,444468,NA,called_strike,NA,NA,NA,NA,5,NA,R,R,R,CHC,CIN,S,NA,NA,3,0,2017,-0.9733,1.4787,0.1565,2.6266,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_214131,7.5129,-141.1752,-6.3427,-14.7506,29.7539,-11.0219,3.4625,1.552,NA,NA,NA,97.746,2070,6.524,491906,444468,488671,519203,664023,592178,595879,656941,445055,450314,53.9798,0,0,NA,NA,NA,NA,NA,81,4,NA
FF,2017-08-17,96.8,-1.8013,5.8954,Phillip Ervin,640447,444468,NA,ball,NA,NA,NA,NA,1,NA,R,R,R,CHC,CIN,B,NA,NA,2,0,2017,-0.657,1.6271,-0.6891,3.5534,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_214111,4.4843,-140.6267,-4.4219,-9.8008,32.0594,-9.6287,3.4464,1.6407,NA,NA,NA,97.116,2111,6.562,491906,444468,488671,519203,664023,592178,595879,656941,445055,450314,53.942,0,0,NA,NA,NA,NA,NA,81,3,NA
SL,2017-08-17,86.8,-1.864,5.8085,Phillip Ervin,640447,444468,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,CHC,CIN,B,NA,NA,1,0,2017,0.445,0.4401,-1.1013,3.9083,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_214049,0.9279,-126.3612,0.6449,4.6173,21.715,-27.7529,3.5983,1.4614,NA,NA,NA,87.061,2336,6.078,491906,444468,488671,519203,664023,592178,595879,656941,445055,450314,54.4263,0,0,NA,NA,NA,NA,NA,81,2,NA
SL,2017-08-17,86.7,-1.9619,5.8914,Phillip Ervin,640447,444468,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,CHC,CIN,B,NA,NA,0,0,2017,0.2432,0.3265,-0.42,4.2908,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_214033,3.173,-126.0552,1.609,2.0355,21.6366,-29.1886,3.5983,1.6426,NA,NA,NA,86.53,2464,5.876,491906,444468,488671,519203,664023,592178,595879,656941,445055,450314,54.6284,0,0,NA,NA,NA,NA,NA,81,1,NA
FF,2017-08-17,94.2,-1.7216,6.0908,Phillip Ervin,640447,518748,home_run,hit_into_play_score,NA,NA,NA,NA,2,Phillip Ervin homers (2) on a fly ball to left center field.   Eugenio Suarez scores.,R,R,R,CHC,CIN,X,NA,fly_ball,1,0,2017,-0.3792,1.6408,-0.0844,2.9613,NA,NA,553993,1,7,Top,36.04,64.31,NA,NA,488671,NA,170817_204416,5.2529,-137.091,-6.3797,-6.1335,29.7714,-9.3331,3.4623,1.28,381,101.3,32.869,96.49,2241,7.543,491906,518748,488671,519203,664023,592178,595879,656941,445055,450314,52.9606,0.556,1.07,2,1,0,3,6,64,2,1
FF,2017-08-17,95.2,-1.4612,6.1385,Phillip Ervin,640447,518748,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,CHC,CIN,B,NA,NA,0,0,2017,0.1114,1.7328,-1.0008,1.2418,NA,NA,553993,1,7,Top,NA,NA,NA,NA,488671,NA,170817_204351,0.9643,-138.152,-11.3014,1.2434,31.5194,-7.0158,3.6886,1.733,NA,NA,NA,96.326,2288,7.128,491906,518748,488671,519203,664023,592178,595879,656941,445055,450314,53.3759,0,0,NA,NA,NA,NA,NA,64,1,NA
FF,2017-08-17,93,2.9326,6.1729,Phillip Ervin,640447,543557,field_out,hit_into_play,NA,NA,NA,NA,4,Phillip Ervin flies out to center fielder Jon Jay.,R,R,L,CHC,CIN,X,8,fly_ball,0,1,2017,0.425,1.6309,-0.5201,2.2621000000000002,458015,NA,571697,2,4,Top,109.75,61.28,NA,NA,488671,NA,170817_193659,-9.7354,-134.5455,-7.6817,7.3869,31.051,-10.9049,3.4619,1.2796,334,85.1,37.319,92.359,2073,6.362,491906,543557,488671,519203,664023,592178,595879,656941,445055,450314,54.1342,0.014,0.017,0,1,0,0,3,36,2,0
CU,2017-08-17,76.9,2.9952,6.0395,Phillip Ervin,640447,543557,NA,called_strike,NA,NA,NA,NA,7,NA,R,R,L,CHC,CIN,S,NA,NA,0,0,2017,-0.6497,-0.2962,-0.6024,1.8957,458015,NA,571697,2,4,Top,NA,NA,NA,NA,488671,NA,170817_193640,-6.4482,-111.529,-1.0975,-3.9924,23.8066,-34.6334,3.7787,1.642,NA,NA,NA,76.328,2227,6.479,491906,543557,488671,519203,664023,592178,595879,656941,445055,450314,54.0161,0,0,NA,NA,NA,NA,NA,36,1,NA
CH,2017-08-17,81.8,2.9621,6.1922,Phillip Ervin,640447,543557,double,hit_into_play_score,NA,NA,NA,NA,9,"Phillip Ervin doubles (1) on a line drive to left fielder Kyle Schwarber.   Eugenio Suarez scores.  Scooter Gennett out at home on the throw, left fielder Kyle Schwarber to second baseman Ian Happ to catcher Alex Avila.",R,R,L,CHC,CIN,X,NA,line_drive,0,1,2017,1.1752,0.515,0.321,1.3437,NA,553993,571697,2,2,Top,91.75,68.58,NA,NA,488671,NA,170817_190426,-8.0813,-118.4243,-5.1856,12.4936,24.0575,-26.615,3.4619,1.2796,319,84.9,24.149,80.683,1684,5.942,491906,543557,488671,519203,664023,592178,595879,656941,445055,450314,54.5532,0.169,0.184,1.25,1,1,1,3,20,2,0
FF,2017-08-17,92.5,2.91,6.2004,Phillip Ervin,640447,543557,NA,called_strike,NA,NA,NA,NA,1,NA,R,R,L,CHC,CIN,S,NA,NA,0,0,2017,0.6234,0.8893,-0.4825,3.1688,NA,553993,571697,2,2,Top,NA,NA,NA,NA,488671,NA,170817_190408,-10.0609,-134.2175,-3.8887,9.7291,27.7964,-20.651,3.7334,1.7326,NA,NA,NA,93.064,1836,6.674,491906,543557,488671,519203,664023,592178,595879,656941,445055,450314,53.8217,0,0,NA,NA,NA,NA,NA,20,1,NA
FC,2017-08-17,87.3,2.8812,5.6758,Phillip Ervin,640447,452657,single,hit_into_play_score,NA,NA,NA,NA,4,Phillip Ervin singles on a line drive to left fielder Kyle Schwarber.   Eugenio Suarez scores.    Scooter Gennett to 3rd.    Phillip Ervin to 2nd on the throw.,R,R,L,CHC,CIN,X,NA,line_drive,0,0,2017,-0.2175,0.9944,-0.4163,2.3763,NA,553993,571697,0,2,Top,104.9,115.39,NA,NA,488671,NA,170817_184004,-7.452,-126.7978,-3.8425,-1.023,22.5387,-20.9573,3.4619,1.2796,208,65.9,24.045,87.288,2343,6.085,491906,452657,488671,519203,664023,592178,595879,656941,445055,450314,54.4094,0.906,0.832,0.9,1,1,0,4,11,1,0
FF,2017-08-16,95,-2.1042,6.3708,Phillip Ervin,640447,451584,strikeout,swinging_strike,NA,NA,NA,NA,5,Phillip Ervin strikes out swinging.,R,R,R,CHC,CIN,S,NA,NA,3,2,2017,-0.3514,1.2458,-0.0431,2.5609,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_032125,6.1986,-138.0944,-7.2046,-5.7321,25.891,-14.7952,3.6752,1.41,NA,NA,NA,95.862,2260,6.482,491892,451584,488671,519203,450314,592178,595879,664023,546991,518792,54.0228,0,0,0,1,0,0,NA,70,6,NA
FF,2017-08-16,95.6,-2.2566,6.2841,Phillip Ervin,640447,451584,NA,ball,NA,NA,NA,NA,9,NA,R,R,R,CHC,CIN,B,NA,NA,2,2,2017,-0.3626,1.5062,0.3267,1.6694,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_032059,7.6084,-138.5898,-9.9422,-6.1986,26.7623,-10.7902,3.4258,1.6199,NA,NA,NA,95.991,2272,6.406,491892,451584,488671,519203,450314,592178,595879,664023,546991,518792,54.0988,0,0,NA,NA,NA,NA,NA,70,5,NA
FF,2017-08-16,95.4,-1.8892,6.5104,Phillip Ervin,640447,451584,NA,swinging_strike,NA,NA,NA,NA,6,NA,R,R,R,CHC,CIN,S,NA,NA,2,1,2017,-0.4026,1.5224,0.3721,2.7917,NA,NA,NA,0,9,Top,NA,NA,NA,NA,488671,NA,170817_032036,6.8068,-138.4333,-7.5272,-6.5452,27.6009,-11.2531,3.7114,1.4458,NA,NA,NA,95.385,2330,6.185,491892,451584,488671,519203,450314,592178,595879,664023,546991,518792,54.3195,0,0,NA,NA,NA,NA,NA,70,4,NA
