pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
CH,2017-04-12,81.6,1.8574,5.952,Phil Gosselin,594838,607237,field_out,hit_into_play,NA,NA,NA,NA,7,Phil Gosselin pops out to first baseman Joey Votto in foul territory.,R,R,L,PIT,CIN,X,3,popup,0,1,2017,0.6296,1.2303,-0.4316,1.7131,NA,NA,NA,0,6,Bot,160.54,186.27,NA,NA,571466,NA,170413_003523,-6.2709,-118.3407,-5.2221,6.9859,21.2961,-20.0108,3.39,1.59,125,73.7,67.624,81.012,1607,5.943,490219,607237,571466,458015,606299,553993,446359,594807,571740,594988,54.5584,0.001,0.001,0,1,0,0,3,44,2,0
FF,2017-04-12,89.6,1.8584,6.1455,Phil Gosselin,594838,607237,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,L,PIT,CIN,S,NA,NA,0,0,2017,0.6396,1.4836,0.0795,1.8305,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,571466,NA,170413_003511,-5.6827,-129.9275,-7.6917,8.3405,25.8798,-14.1362,3.39,1.59,NA,NA,NA,89.178,1912,6.105,490219,607237,571466,458015,606299,553993,446359,594807,571740,594988,54.3966,0,0,NA,NA,NA,NA,NA,44,1,NA
SL,2017-04-09,81.6,-2.1498,5.0778,Phil Gosselin,594838,527054,field_out,hit_into_play,NA,NA,NA,NA,11,Phil Gosselin flies out to center fielder Ender Inciarte.,R,R,R,PIT,ATL,X,8,fly_ball,0,1,2017,0.0459,0.5072,-1.1267,2.7559,NA,474568,NA,2,4,Bot,109.24,103.09,NA,NA,452095,NA,170409_185840,2.1961,-118.8336,0.3181,0.0561,20.2276,-27.6923,3.39,1.59,233,79.9,49.962,81.307,NA,5.8,490178,527054,452095,518692,408252,611177,621020,607054,542255,455976,54.7016,0.033,0.035,0,1,0,0,3,35,2,0
SL,2017-04-09,81,-2.1054,5.0116,Phil Gosselin,594838,527054,NA,called_strike,NA,NA,NA,NA,4,NA,R,R,R,PIT,ATL,S,NA,NA,0,0,2017,0.1241,0.3455,-0.6313,2.4888,NA,474568,NA,2,4,Bot,NA,NA,NA,NA,452095,NA,170409_185819,3.048,-117.9664,0.2427,0.6636,19.1964,-29.1794,3.39,1.59,NA,NA,NA,81.239,NA,6.086,490178,527054,452095,518692,408252,611177,621020,607054,542255,455976,54.4156,0,0,NA,NA,NA,NA,NA,35,1,NA
SL,2017-04-09,80,-1.7474,5.2015,Phil Gosselin,594838,527054,field_out,hit_into_play,NA,NA,NA,NA,6,"Phil Gosselin grounds out, third baseman Adonis Garcia to first baseman Freddie Freeman.",R,R,R,PIT,ATL,X,5,ground_ball,1,1,2017,0.4622,0.418,0.3286,2.1676,NA,NA,NA,0,3,Bot,106.19,159.41,NA,NA,452095,NA,170409_183124,3.703,-116.5607,-0.8146,3.5355,20.3345,-28.4669,3.39,1.59,4,89.9,-26.815,79.894,NA,5.987,490178,527054,452095,518692,408252,611177,621020,607054,542255,455976,54.5144,0.091,0.085,0,1,0,0,2,22,3,0
SL,2017-04-09,76.4,-1.7922,5.2735,Phil Gosselin,594838,527054,NA,called_strike,NA,NA,NA,NA,13,NA,R,R,R,PIT,ATL,S,NA,NA,1,0,2017,0.3875,0.022,-1.0106,2.4422,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,452095,NA,170409_183110,0.9545,-111.2886,0.9633,3.0319,18.6936,-32.3739,3.39,1.59,NA,NA,NA,76.236,NA,5.972,490178,527054,452095,518692,408252,611177,621020,607054,542255,455976,54.5294,0,0,NA,NA,NA,NA,NA,22,2,NA
FF,2017-04-09,88.2,-1.6763,5.1618,Phil Gosselin,594838,527054,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,PIT,ATL,B,NA,NA,0,0,2017,-0.5539,1.3915,1.3745,1.7771,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,452095,NA,170409_183056,8.6072,-128.2021,-5.115,-7.779,23.51,-15.8399,3.39,1.59,NA,NA,NA,88.926,2320,6.551,490178,527054,452095,518692,408252,611177,621020,607054,542255,455976,53.9507,0,0,NA,NA,NA,NA,NA,22,1,NA
SL,2017-04-18,85.5,-2.4733,5.3721,Phil Gosselin,594838,493200,force_out,hit_into_play,NA,NA,NA,NA,14,"Phil Gosselin grounds into a force out, pitcher Seung Hwan Oh to catcher Yadier Molina.   Alen Hanson out at home.    Francisco Cervelli to 3rd.    Jordy Mercer to 2nd.    Phil Gosselin to 1st.",R,R,R,STL,PIT,X,1,ground_ball,0,1,2017,-0.0445,0.7919,0.6954,1.2256,593700,465041,474568,1,9,Top,127.65,183.82,NA,NA,425877,NA,170419_024420,7.4224,-124.0408,-4.9845,-1.7746,22.145,-23.5086,3.4008,1.7323,3,68.6,-22.169,84.513,2137,5.516,490306,493200,425877,500874,543939,594824,649557,545341,451594,572039,54.9319,0.044,0.041,0,1,0,0,2,66,2,0
SL,2017-04-18,84.9,-2.2777,5.3053,Phil Gosselin,594838,493200,NA,swinging_strike,NA,NA,NA,NA,14,NA,R,R,R,STL,PIT,S,NA,NA,0,0,2017,-0.1176,0.6176,1.2463,1.2731,593700,465041,474568,1,9,Top,NA,NA,NA,NA,425877,NA,170419_024359,8.3214,-123.1017,-4.2626,-2.6409,21.7435,-25.4998,3.3521,1.6348,NA,NA,NA,83.937,2187,5.518,490306,493200,425877,500874,543939,594824,649557,545341,451594,572039,54.8957,0,0,NA,NA,NA,NA,NA,66,1,NA
FF,2017-04-16,90,2.7944,5.4177,Phil Gosselin,594838,452657,caught_stealing_2b,called_strike,NA,NA,NA,NA,14,"With Phil Gosselin batting, Josh Harrison caught stealing 2nd base, catcher Willson Contreras to second baseman Javier Baez.",R,R,L,CHC,PIT,S,NA,NA,0,1,2017,0.8506,1.5994,1.1422,2.3445,NA,NA,543281,2,7,Top,NA,NA,NA,NA,575929,NA,170416_201408,-5.9221,-130.7046,-5.0519,11.0658,27.6095,-12.8572,3.2219,1.6148,NA,NA,NA,90.038,2258,6.543,490280,452657,575929,519203,595879,592178,608365,656941,518792,450314,54.0726,0,0,0,0,0,0,NA,48,2,NA
