pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
FF,2017-08-02,92,-2.3239,5.2446,Jesse Winker,608385,592866,NA,foul,NA,NA,NA,NA,6,NA,R,L,R,PIT,CIN,S,NA,NA,0,1,2017,-0.5738,0.6847,0.434,2.6395,NA,NA,571466,2,5,Top,NA,NA,NA,NA,455755,NA,170803_002223,8.301,-133.7617,-2.3227,-8.6479,26.2966,-23.5258,3.6034,1.3808,144,68,22.5671,92.936,2095,6.688,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,53.8131,0,0,NA,NA,NA,NA,4,34,2,0
CH,2017-08-02,83.5,-2.0786,5.6374,Jesse Winker,608385,592866,NA,swinging_strike,NA,NA,NA,NA,8,NA,R,L,R,PIT,CIN,S,NA,NA,0,0,2017,-1.2574,0.5887,-0.1098,1.2815,NA,NA,571466,2,5,Top,NA,NA,NA,NA,455755,NA,170803_002156,7.135,-121.253,-4.8047,-14.0844,23.7958,-25.4741,3.6034,1.3808,NA,NA,NA,84.412,1724,7.003,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,53.4987,0,0,NA,NA,NA,NA,NA,34,1,NA
SL,2017-08-02,82.6,-2.4633,5.5938,Jesse Winker,608385,592866,single,hit_into_play_no_out,NA,NA,NA,NA,8,Jesse Winker singles on a ground ball to center fielder Andrew McCutchen.,R,L,R,PIT,CIN,X,NA,ground_ball,1,2,2017,0.1528,-0.0204,0.0018,2.0816,NA,NA,NA,0,4,Top,126.6,89.3,NA,NA,455755,NA,170802_235706,5.3449,-120.2802,-1.5481,0.5868,20.6932,-32.2895,3.7232,1.4472,87,84.9,6.136,83.448,2135,6.556,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,53.9451,0.441,0.415,0.9,1,1,0,4,22,4,0
FF,2017-08-02,92,-2.5321,5.3385,Jesse Winker,608385,592866,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,CIN,B,NA,NA,0,2,2017,-0.9749,1.1122,-1.3051,4.558,NA,NA,NA,0,4,Top,NA,NA,NA,NA,455755,NA,170802_235641,5.2868,-133.8255,1.3884,-12.9999,26.3467,-18.9804,3.3564,1.6766,NA,NA,NA,93.093,2108,6.755,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,53.7465,0,0,NA,NA,NA,NA,NA,22,3,NA
FF,2017-08-02,93.1,-2.5274,5.3691,Jesse Winker,608385,592866,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,PIT,CIN,S,NA,NA,0,1,2017,-0.9481,1.0374,0.0017,2.4397,NA,NA,NA,0,4,Top,NA,NA,NA,NA,455755,NA,170802_235623,8.5967,-135.1828,-4.0359,-13.5538,28.7406,-18.6837,3.7232,1.4472,187,69.9,33.1385,93.443,2122,6.549,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,53.9519,0,0,NA,NA,NA,NA,4,22,2,0
CU,2017-08-02,76.8,-2.3671,5.7127,Jesse Winker,608385,592866,NA,called_strike,NA,NA,NA,NA,13,NA,R,L,R,PIT,CIN,S,NA,NA,0,0,2017,0.4467,-0.1248,-0.8725,2.0482,NA,NA,NA,0,4,Top,NA,NA,NA,NA,455755,NA,170802_235610,2.3604,-111.7135,-0.5475,3.295,20.1945,-33.3369,3.4939,1.4472,NA,NA,NA,76.671,2137,6.22,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,54.2816,0,0,NA,NA,NA,NA,NA,22,1,NA
CH,2017-08-02,83.7,-2.4065,5.665,Jesse Winker,608385,592866,field_out,hit_into_play,NA,NA,NA,NA,13,"Jesse Winker grounds out, second baseman Adam Frazier to first baseman Josh Bell.",R,L,R,PIT,CIN,X,4,ground_ball,1,1,2017,-1.4135,0.7914,-0.9256,2.0807,NA,NA,NA,1,1,Top,144.18,154.75,NA,NA,455755,NA,170802_230930,6.2182,-121.6891,-3.4798,-15.3104,21.4313,-23.7887,3.6034,1.3808,3,72.1,-30.676,84.276,1749,6.483,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,54.0184,0.046,0.044,0,1,0,0,2,2,3,0
SI,2017-08-02,90.5,-2.5018,5.5374,Jesse Winker,608385,592866,NA,called_strike,NA,NA,NA,NA,13,NA,R,L,R,PIT,CIN,S,NA,NA,1,0,2017,-1.2822,0.758,-0.9608,2.0449,NA,NA,NA,1,1,Top,NA,NA,NA,NA,455755,NA,170802_230914,6.5872,-131.6497,-4.4873,-16.3201,23.8653,-22.5971,3.4659,1.4726,NA,NA,NA,91.287,1886,6.454,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,54.0471,0,0,NA,NA,NA,NA,NA,2,2,NA
FF,2017-08-02,93.4,-2.5107,5.3848,Jesse Winker,608385,592866,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,CIN,B,NA,NA,0,0,2017,-0.734,1.2423,0.756,1.2044,NA,NA,NA,1,1,Top,NA,NA,NA,NA,455755,NA,170802_230859,10.1107,-135.4415,-7.8528,-11.2322,26.4388,-15.1401,3.3739,1.7015,NA,NA,NA,94.41,2142,6.826,491697,592866,455755,605137,624428,501896,474568,516782,457705,570256,53.6757,0,0,NA,NA,NA,NA,NA,2,1,NA
SL,2017-08-01,81.9,2.5715,5.6784,Jesse Winker,608385,453281,field_error,hit_into_play_no_out,NA,NA,NA,NA,7,Jesse Winker reaches on a fielding error by shortstop Jordy Mercer.,R,L,L,PIT,CIN,X,6,ground_ball,1,1,2017,-0.8415,0.7044,-0.742,1.7768,NA,NA,NA,1,8,Top,112.67,149.3,NA,NA,465041,NA,170802_013140,-5.8689,-119.0362,-3.6609,-7.0546,20.6969,-24.9687,3.7236,1.4476,99,90.3,5.157,82.318,2089,6.42,491682,453281,465041,605137,624428,501896,474568,656669,516782,444379,54.0815,0.482,0.454,0,1,0,0,4,66,3,0
CU,2017-08-01,74.7,2.4913,5.8508,Jesse Winker,608385,453281,NA,ball,NA,NA,NA,NA,13,NA,R,L,L,PIT,CIN,B,NA,NA,0,1,2017,-0.7023,-0.4449,-1.3676,0.7896,NA,NA,NA,1,8,Top,NA,NA,NA,NA,465041,NA,170802_013122,-6.6722,-108.4753,-2.4485,-4.3338,18.4249,-35.4528,3.3575,1.6585,NA,NA,NA,74.097,2168,5.888,491682,453281,465041,605137,624428,501896,474568,656669,516782,444379,54.6134,0,0,NA,NA,NA,NA,NA,66,2,NA
FF,2017-08-01,86.9,2.2996,5.8571,Jesse Winker,608385,453281,NA,called_strike,NA,NA,NA,NA,1,NA,R,L,L,PIT,CIN,S,NA,NA,0,0,2017,0.5806,1.2911,-0.2837,3.4705,NA,NA,NA,1,8,Top,NA,NA,NA,NA,465041,NA,170802_013106,-7.3271,-126.1656,-2.1666,7.571,23.6078,-18.1874,3.4462,1.6807,NA,NA,NA,86.816,1825,6.175,491682,453281,465041,605137,624428,501896,474568,656669,516782,444379,54.3263,0,0,NA,NA,NA,NA,NA,66,1,NA
CH,2017-08-01,81.2,-1.7291,5.8449,Jesse Winker,608385,519263,field_out,hit_into_play,NA,NA,NA,NA,13,Jesse Winker flies out to left fielder Starling Marte.,R,L,R,PIT,CIN,X,7,fly_ball,1,1,2017,-1.2681,0.3455,-0.8531,2.3281,571466,NA,NA,2,5,Top,26.61,88.09,NA,NA,465041,NA,170802_005113,4.208,-117.8562,-1.8739,-12.247,21.3821,-28.9554,3.6038,1.3812,350,94.8,36.303,79.893,1977,5.423,491682,519263,465041,605137,624428,501896,474568,516782,457705,444379,55.0781,0.129,0.234,0,1,0,0,3,46,3,0
SI,2017-08-01,91.6,-1.6961,5.8277,Jesse Winker,608385,519263,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,CIN,B,NA,NA,0,1,2017,-1.2274,1.1713,-1.1308,2.6046,571466,NA,NA,2,5,Top,NA,NA,NA,NA,465041,NA,170802_005043,3.8989,-132.9188,-4.6342,-14.9595,27.0465,-17.9591,3.4706,1.6032,NA,NA,NA,90.2,2090,5.469,491682,519263,465041,605137,624428,501896,474568,516782,457705,444379,55.0323,0,0,NA,NA,NA,NA,NA,46,2,NA
SI,2017-08-01,92.6,-1.7554,5.8012,Jesse Winker,608385,519263,NA,called_strike,NA,NA,NA,NA,5,NA,R,L,R,PIT,CIN,S,NA,NA,0,0,2017,-1.3271,1.0647,0.154,2.3479,571466,NA,NA,2,5,Top,NA,NA,NA,NA,465041,NA,170802_005023,7.566,-134.2608,-5.1932,-17.3059,27.5334,-18.705,3.4706,1.7364,NA,NA,NA,91.495,2240,5.7,491682,519263,465041,605137,624428,501896,474568,516782,457705,444379,54.8012,0,0,NA,NA,NA,NA,NA,46,1,NA
CU,2017-08-01,81.5,-2.1832,5.9773,Jesse Winker,608385,592791,home_run,hit_into_play_score,NA,NA,NA,NA,4,Jesse Winker homers (1) on a fly ball to center field.,R,L,R,PIT,CIN,X,NA,fly_ball,0,1,2017,0.5488,-1.4194,-0.5117,2.3016,NA,NA,NA,2,4,Top,159.89,23.32,NA,NA,465041,NA,170802_002451,2.6974,-118.5756,0.8379,4.5537,20.5978,-45.5542,3.662,1.4393,421,101,32.181,80.322,2751,5.286,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,55.2156,0.589,1.124,2,1,0,3,6,34,2,1
FT,2017-08-01,94.9,-2.2171,5.8561,Jesse Winker,608385,592791,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,PIT,CIN,S,NA,NA,0,0,2017,-1.1131,0.7321,0.1634,2.2402,NA,NA,NA,2,4,Top,NA,NA,NA,NA,465041,NA,170802_002424,8.7032,-137.8086,-5.4711,-16.0403,27.2393,-21.8627,3.662,1.4393,2,46.7,-47.8713,95.316,2178,6.394,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.1078,0,0,NA,NA,NA,NA,1,34,1,0
FF,2017-08-01,96.3,-2.3002,5.8109,Jesse Winker,608385,592791,field_out,hit_into_play,NA,NA,NA,NA,4,"Jesse Winker grounds out, shortstop Jordy Mercer to first baseman Josh Bell.",R,L,R,PIT,CIN,X,6,ground_ball,0,2,2017,-0.62,0.9912,-0.7577,2.4442,NA,NA,NA,1,2,Top,105.39,146.27,NA,NA,465041,NA,170801_234222,5.5643,-140.0222,-5.7442,-9.458,27.5778,-17.8416,3.7235,1.4476,13,100.5,-9.87,97.627,2414,6.793,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,53.7085,0.269,0.249,0,1,0,0,2,17,4,0
CU,2017-08-01,81.7,-2.1305,6.003,Jesse Winker,608385,592791,NA,foul,NA,NA,NA,NA,4,NA,R,L,R,PIT,CIN,S,NA,NA,0,2,2017,0.6303,-1.1918,-0.7331,2.1673,NA,NA,NA,1,2,Top,NA,NA,NA,NA,465041,NA,170801_234201,1.945,-118.6673,0.1785,5.3732,23.8421,-43.3785,3.7235,1.4476,NA,NA,NA,80.258,2691,5.511,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.9899,0,0,NA,NA,NA,NA,NA,17,3,NA
FF,2017-08-01,96.1,-2.2662,5.9331,Jesse Winker,608385,592791,NA,called_strike,NA,NA,NA,NA,3,NA,R,L,R,PIT,CIN,S,NA,NA,0,1,2017,-0.6131,1.1537,0.5259,2.8957,NA,NA,NA,1,2,Top,NA,NA,NA,NA,465041,NA,170801_234146,8.7344,-139.4096,-5.0443,-9.8094,28.5814,-16.2516,3.3574,1.603,NA,NA,NA,96.087,2360,6.249,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.2528,0,0,NA,NA,NA,NA,NA,17,2,NA
CU,2017-08-01,81.6,-2.2439,5.9144,Jesse Winker,608385,592791,NA,called_strike,NA,NA,NA,NA,8,NA,R,L,R,PIT,CIN,S,NA,NA,0,0,2017,0.5775,-1.1825,-0.1394,2.12,NA,NA,NA,1,2,Top,NA,NA,NA,NA,465041,NA,170801_234133,3.6091,-118.5379,0.2556,4.62,22.8521,-43.3589,3.3796,1.5586,NA,NA,NA,80.545,2695,5.68,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.8217,0,0,NA,NA,NA,NA,NA,17,1,NA
FT,2017-08-01,96.3,-2.425,5.8405,Jesse Winker,608385,592791,walk,ball,NA,NA,NA,NA,11,Jesse Winker walks.,R,L,R,PIT,CIN,B,NA,NA,3,2,2017,-0.7382,1.0474,-1.1433,3.8908,571740,NA,NA,0,1,Top,NA,NA,NA,NA,465041,NA,170801_231138,5.0455,-140.1086,-2.0196,-10.7568,27.4247,-18.1104,3.324,1.5918,NA,NA,NA,96.668,2289,6.205,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.2961,0,0,0.7,1,0,0,NA,2,6,NA
CU,2017-08-01,82.7,-1.9988,6.0413,Jesse Winker,608385,592791,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,CIN,B,NA,NA,2,2,2017,0.7333,-1.4219,0.3402,0.8309,571740,NA,NA,0,1,Top,NA,NA,NA,NA,465041,NA,170801_231118,3.9193,-120.4692,-2.6541,6.3933,23.3045,-45.7388,3.1906,1.5692,NA,NA,NA,82.959,2774,6.395,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.1065,0,0,NA,NA,NA,NA,NA,2,5,NA
FT,2017-08-01,95.7,-2.2055,5.896,Jesse Winker,608385,592791,NA,foul,NA,NA,NA,NA,4,NA,R,L,R,PIT,CIN,S,NA,NA,2,1,2017,-1.3342,0.345,-0.5279,2.6256,571740,NA,NA,0,1,Top,NA,NA,NA,NA,465041,NA,170801_231058,7.4328,-139.218,-3.8685,-18.9972,27.1898,-27.0662,3.7234,1.4475,216,75.7,43.2297,96.376,2090,6.4,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.1011,0,0,NA,NA,NA,NA,3,2,4,0
CU,2017-08-01,80.8,-2.1724,6.027,Jesse Winker,608385,592791,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,CIN,B,NA,NA,1,1,2017,0.4843,-1.1943,-1.2224,2.7391,571740,NA,NA,0,1,Top,NA,NA,NA,NA,465041,NA,170801_231035,1.2033,-117.4994,1.555,4.208,22.5796,-43.6518,3.2796,1.6029,NA,NA,NA,80.404,2482,6.084,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.4168,0,0,NA,NA,NA,NA,NA,2,3,NA
CU,2017-08-01,80.5,-1.9736,6.1623,Jesse Winker,608385,592791,NA,called_strike,NA,NA,NA,NA,5,NA,R,L,R,PIT,CIN,S,NA,NA,1,0,2017,0.6667,-1.054,0.1215,2.2972,571740,NA,NA,0,1,Top,NA,NA,NA,NA,465041,NA,170801_231018,3.3875,-117.0426,0.089,5.3743,23.1714,-41.9886,3.3016,1.6913,NA,NA,NA,79.957,2650,6.069,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.4322,0,0,NA,NA,NA,NA,NA,2,2,NA
FT,2017-08-01,95.4,-2.4148,5.8258,Jesse Winker,608385,592791,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,PIT,CIN,B,NA,NA,0,0,2017,-0.7924,0.8349,0.0039,3.776,571740,NA,NA,0,1,Top,NA,NA,NA,NA,465041,NA,170801_231000,8.1206,-138.6694,-1.7096,-11.8418,25.5501,-21.1364,3.3795,1.6806,NA,NA,NA,96.037,2297,6.321,491682,592791,465041,605137,624428,501896,474568,516782,457705,444379,54.1804,0,0,NA,NA,NA,NA,NA,2,1,NA
FF,2017-08-12,96.8,-2.2633,6.2429,Jesse Winker,608385,608349,strikeout,swinging_strike,NA,NA,NA,NA,2,Jesse Winker strikes out swinging.,R,L,R,MIL,CIN,S,NA,NA,0,2,2017,-0.563,1.4216,-0.2669,3.4987,NA,NA,NA,1,9,Top,NA,NA,NA,NA,444489,NA,170813_020904,6.5957,-140.5973,-5.0046,-8.9161,30.3257,-12.3784,3.6828,1.4065,NA,NA,NA,96.924,2418,6.343,491837,608349,444489,519346,519299,543768,606115,460075,542979,570267,54.1554,0,0,0,1,0,0,NA,73,3,NA
FF,2017-08-12,96.5,-2.2704,6.2745,Jesse Winker,608385,608349,NA,called_strike,NA,NA,NA,NA,6,NA,R,L,R,MIL,CIN,S,NA,NA,0,1,2017,-0.2897,1.6643,0.4963,2.3211,NA,NA,NA,1,9,Top,NA,NA,NA,NA,444489,NA,170813_020844,7.9833,-139.9421,-8.6683,-5.5239,30.0145,-8.6228,3.2959,1.5921,NA,NA,NA,96.37,2351,6.283,491837,608349,444489,519346,519299,543768,606115,460075,542979,570267,54.2155,0,0,NA,NA,NA,NA,NA,73,2,NA
FF,2017-08-12,94.6,-2.4029,6.2958,Jesse Winker,608385,608349,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,MIL,CIN,S,NA,NA,0,0,2017,-0.7113,1.7364,-0.1529,2.3454,NA,NA,NA,1,9,Top,NA,NA,NA,NA,444489,NA,170813_020823,7.3954,-137.0641,-8.3608,-10.5777,30.8188,-8.758,3.7684,1.4871,5,79.4,-25.047,94.025,2300,6.221,491837,608349,444489,519346,519299,543768,606115,460075,542979,570267,54.2771,0,0,NA,NA,NA,NA,2,73,1,0
SI,2017-08-11,93,-2.744,5.794,Jesse Winker,608385,453172,single,hit_into_play_no_out,NA,NA,NA,NA,13,Jesse Winker singles on a ground ball to second baseman Jonathan Villar.   Eugenio Suarez to 2nd.,R,L,R,MIL,CIN,X,NA,ground_ball,0,0,2017,-1.8172,0.3528,-1.1135,2.2333,NA,NA,553993,2,8,Top,134.48,143.84,NA,NA,444489,NA,170812_032635,8.0416,-134.9915,-4.0674,-23.7429,29.4326,-27.2473,3.2947,1.5518,62,82.1,3.348,92.385,2157,6.058,491822,453172,444489,519346,542340,543768,519299,460075,541650,570267,54.4407,0.313,0.294,0.9,1,1,0,2,81,1,0
FS,2017-08-11,88.7,-0.8584,5.772,Jesse Winker,608385,502026,strikeout,called_strike,NA,NA,NA,NA,5,Jesse Winker called out on strikes.,R,L,R,MIL,CIN,S,NA,NA,1,2,2017,-0.7698,0.0195,0.0259,2.5618,NA,458015,553993,2,6,Top,NA,NA,NA,NA,444489,NA,170812_022839,3.7581,-129.1758,-1.9272,-9.3627,23.5327,-31.7937,3.2705,1.5518,NA,NA,NA,89.224,1276,6.284,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,54.2148,0,0,0,1,0,0,NA,58,4,NA
FS,2017-08-11,89.5,-0.7286,5.9185,Jesse Winker,608385,502026,NA,swinging_strike,NA,NA,NA,NA,14,NA,R,L,R,MIL,CIN,S,NA,NA,1,1,2017,-0.6929,0.2245,0.0184,1.0061,NA,458015,553993,2,6,Top,NA,NA,NA,NA,444489,NA,170812_022816,3.2602,-129.9843,-6.5316,-8.4614,27.325,-28.5109,3.3432,1.5275,NA,NA,NA,88.969,1231,6.065,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,54.433,0,0,NA,NA,NA,NA,NA,58,3,NA
FT,2017-08-11,94,-0.7762,5.851,Jesse Winker,608385,502026,NA,foul,NA,NA,NA,NA,7,NA,R,L,R,MIL,CIN,S,NA,NA,1,0,2017,-1.4466,0.8502,-0.7681,2.0385,NA,458015,553993,2,6,Top,NA,NA,NA,NA,444489,NA,170812_022750,3.2883,-136.7699,-6.1551,-19.1863,28.6153,-20.1975,3.319,1.6245,239,76.3,30.414,95.037,2003,6.775,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,53.7231,0,0,NA,NA,NA,NA,3,58,2,0
FT,2017-08-11,93.6,-0.9462,5.9015,Jesse Winker,608385,502026,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,MIL,CIN,B,NA,NA,0,0,2017,-1.6375,0.9155,-1.1197,2.2158,NA,458015,553993,2,6,Top,NA,NA,NA,NA,444489,NA,170812_022722,3.1345,-136.0458,-5.786,-21.0276,28.9732,-19.7684,3.3917,1.673,NA,NA,NA,93.676,2026,6.324,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,54.1748,0,0,NA,NA,NA,NA,NA,58,1,NA
FT,2017-08-11,93.6,-0.9117,5.6963,Jesse Winker,608385,502026,field_out,hit_into_play,NA,NA,NA,NA,7,"Jesse Winker grounds out softly, pitcher Jeremy Jeffress to first baseman Eric Thames.",R,L,R,MIL,CIN,X,1,ground_ball,2,1,2017,-1.701,0.6343,-0.7845,1.8613,NA,NA,553993,2,4,Top,139.33,185.66,NA,NA,444489,NA,170812_014218,4.081,-136.0971,-5.5809,-22.1248,28.9185,-23.2637,3.3432,1.6003,NA,82.9,-20.699,93.924,1992,6.444,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,54.0542,0.075,0.069,0,1,0,0,2,41,4,0
FT,2017-08-11,94,-1.0718,5.5822,Jesse Winker,608385,502026,NA,blocked_ball,NA,NA,NA,NA,13,NA,R,L,R,MIL,CIN,B,NA,NA,1,1,2017,-1.3829,0.5554,-0.0869,0.6705,NA,NA,553993,2,4,Top,NA,NA,NA,NA,444489,NA,170812_014152,5.6664,-136.6208,-8.3265,-18.7564,28.0445,-23.5837,3.3114,1.5927,NA,NA,NA,94.79,1863,6.656,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,53.8425,0,0,NA,NA,NA,NA,NA,41,3,NA
FS,2017-08-11,87.6,-1.0185,5.7283,Jesse Winker,608385,502026,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,L,R,MIL,CIN,B,NA,NA,0,1,2017,-0.4773,0.0738,0.4977,0.4384,NA,NA,553993,2,4,Top,NA,NA,NA,NA,444489,NA,170812_014124,4.6202,-127.3076,-6.8434,-6.0345,22.6046,-30.3453,3.3189,1.5032,NA,NA,NA,87.824,1261,6.195,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,54.3037,0,0,NA,NA,NA,NA,NA,41,2,NA
FT,2017-08-11,92.9,-1.0505,5.9392,Jesse Winker,608385,502026,NA,called_strike,NA,NA,NA,NA,5,NA,R,L,R,MIL,CIN,S,NA,NA,0,0,2017,-1.5588,1.0517,0.0852,2.6376,NA,NA,553993,2,4,Top,NA,NA,NA,NA,444489,NA,170812_014106,6.372,-134.94,-5.0102,-20.6363,28.8717,-18.2937,3.3674,1.6002,NA,NA,NA,93.435,1939,6.659,491822,502026,444489,519346,542340,543768,606115,460075,541650,570267,53.8398,0,0,NA,NA,NA,NA,NA,41,1,NA
FF,2017-08-11,94,-1.8588,6.1445,Jesse Winker,608385,519076,double,hit_into_play_score,NA,NA,NA,NA,2,Jesse Winker doubles (3) on a line drive to left fielder Ryan Braun.   Scooter Gennett scores.    Eugenio Suarez scores.,R,L,R,MIL,CIN,X,NA,line_drive,1,2,2017,-0.793,1.4199,0.0852,3.2122,NA,571697,553993,2,3,Top,44,118.42,NA,NA,444489,NA,170812_010707,6.8423,-136.6114,-5.0899,-11.5131,28.8798,-13.2645,3.268,1.5359,272,82.2,25.331,94.679,2372,6.655,491822,519076,444489,519346,542340,543768,606115,460075,542979,570267,53.8433,0.199,0.207,1.25,1,1,1,3,27,4,0
SI,2017-08-11,94.5,-1.8999,5.9478,Jesse Winker,608385,519076,NA,swinging_strike,NA,NA,NA,NA,11,NA,R,L,R,MIL,CIN,S,NA,NA,1,1,2017,-1.2017,0.6989,-0.9364,2.9315,NA,571697,553993,2,3,Top,NA,NA,NA,NA,444489,NA,170812_010635,5.193,-137.3667,-3.7774,-16.4322,27.916,-22.6544,3.3649,1.6571,NA,NA,NA,95.058,2316,6.479,491822,519076,444489,519346,542340,543768,606115,460075,542979,570267,54.0195,0,0,NA,NA,NA,NA,NA,27,3,NA
KC,2017-08-11,83.4,-2.2052,5.8547,Jesse Winker,608385,519076,NA,foul,NA,NA,NA,NA,12,NA,R,L,R,MIL,CIN,S,NA,NA,1,0,2017,1.3742,-0.3055,0.8622,2.9038,NA,571697,553993,2,3,Top,NA,NA,NA,NA,444489,NA,170812_010603,4.3746,-121.174,0.2544,12.3052,24.3885,-35.4142,3.268,1.4874,121,57,25.9013,82.23,2535,5.651,491822,519076,444489,519346,542340,543768,606115,460075,542979,570267,54.8477,0,0,NA,NA,NA,NA,1,27,2,0
KC,2017-08-11,83.8,-2.2297,5.7561,Jesse Winker,608385,519076,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,MIL,CIN,B,NA,NA,0,0,2017,1.1326,-0.3731,1.3046,1.7942,NA,571697,553993,2,3,Top,NA,NA,NA,NA,444489,NA,170812_010541,5.925,-121.8035,-2.0259,9.9391,23.2434,-35.6717,3.3407,1.6571,NA,NA,NA,83.017,2666,5.761,491822,519076,444489,519346,542340,543768,606115,460075,542979,570267,54.7371,0,0,NA,NA,NA,NA,NA,27,1,NA
FF,2017-08-11,93,-1.737,6.1464,Jesse Winker,608385,519076,field_out,hit_into_play,NA,NA,NA,NA,3,Jesse Winker flies out to right fielder Domingo Santana.,R,L,R,MIL,CIN,X,9,fly_ball,0,0,2017,-0.216,1.2319,0.5333,2.7951,NA,NA,553993,1,2,Top,204.55,68.78,NA,NA,444489,NA,170812_003139,6.3392,-135.1554,-5.5901,-4.0094,28.1439,-15.8566,3.268,1.5116,357,88.5,33.406,93.779,2501,6.71,491822,519076,444489,519346,542340,543768,606115,460075,542979,570267,53.7885,0.038,0.055,0,1,0,0,3,11,1,0
FF,2017-08-10,93.8,-2.264,5.2342,Jesse Winker,608385,489446,walk,ball,NA,NA,NA,NA,11,Jesse Winker walks.,R,L,R,CIN,SD,B,NA,NA,3,1,2017,-0.9133,1.3817,-1.3287,3.5708,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,620443,NA,170810_185113,4.4101,-136.3216,-1.5944,-12.3239,29.9816,-14.8649,3.0835,1.4808,NA,NA,NA,93.655,2369,6.265,491817,489446,620443,571976,641319,605486,543038,517369,519333,592669,54.2338,0,0,0.7,1,0,0,NA,60,5,NA
FF,2017-08-10,93.5,-2.4799,5.098,Jesse Winker,608385,489446,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,SD,B,NA,NA,2,1,2017,-1.0223,1.5149,-1.2786,3.1231,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,620443,NA,170810_185051,5.2774,-135.7336,-2.5836,-13.6808,30.5306,-13.3132,3.0835,1.5634,NA,NA,NA,92.836,2380,6.078,491817,489446,620443,571976,641319,605486,543038,517369,519333,592669,54.4205,0,0,NA,NA,NA,NA,NA,60,4,NA
FF,2017-08-10,93.7,-2.2959,5.2943,Jesse Winker,608385,489446,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,SD,B,NA,NA,1,1,2017,-0.6493,1.9458,-1.2416,4.8365,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,620443,NA,170810_185020,4.0907,-135.7942,0.4319,-8.8746,33.5825,-8.9771,3.1248,1.4395,NA,NA,NA,92.377,2331,6.007,491817,489446,620443,571976,641319,605486,543038,517369,519333,592669,54.4924,0,0,NA,NA,NA,NA,NA,60,3,NA
