pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
FC,2017-06-11,86.8,-1.8864,6.0704,Eduardo Escobar,500871,502004,NA,called_strike,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,S,NA,NA,0,0,2017,0.4787,0.7401,-1.0996,2.1568,NA,543257,NA,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214218,0.9245,-125.9965,-4.5472,4.7658,25.4191,-23.8576,2.9295,1.3445,NA,NA,NA,85.384,2398,5.487,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0137,0,0,NA,NA,NA,NA,NA,43,1,NA
SL,2017-06-11,84.3,-1.7788,6.2605,Jason Castro,488771,502004,strikeout,called_strike,NA,NA,NA,NA,7,Jason Castro called out on strikes.  Robbie Grossman steals (2) 2nd base.,R,L,R,SF,MIN,S,NA,NA,2,2,2017,1.2106,0.3391,-0.5854,2.1492,NA,NA,543257,1,5,Top,NA,NA,NA,NA,460026,NA,170611_214136,0.4751,-122.556,-3.8458,11.7889,20.7386,-28.4306,3.6886,1.6938,NA,NA,NA,83.155,2497,5.257,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.2437,0,0,0,1,0,0,NA,42,5,NA
FF,2017-06-11,90.8,-1.6632,6.2568,Jason Castro,488771,502004,NA,foul,NA,NA,NA,NA,2,NA,R,L,R,SF,MIN,S,NA,NA,2,1,2017,-0.8434,1.5197,-0.1247,3.1529,NA,NA,543257,1,5,Top,NA,NA,NA,NA,460026,NA,170611_214015,5.5267,-131.8024,-4.9903,-10.7504,25.0188,-13.9641,3.4987,1.4814,153,76.5,13.7519,90.089,1936,5.744,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.757,0,0,NA,NA,NA,NA,4,42,4,0
FC,2017-06-11,87.2,-1.9106,6.121,Jason Castro,488771,502004,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,B,NA,NA,1,1,2017,0.0321,0.947,-1.3609,2.9684,NA,NA,543257,1,5,Top,NA,NA,NA,NA,460026,NA,170611_213949,1.2337,-126.6673,-3.2702,0.1076,23.4523,-21.8978,3.7445,1.7944,NA,NA,NA,85.906,2484,5.339,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.1616,0,0,NA,NA,NA,NA,NA,42,3,NA
FC,2017-06-11,86.7,-1.9674,6.1824,Jason Castro,488771,502004,NA,called_strike,NA,NA,NA,NA,4,NA,R,L,R,SF,MIN,S,NA,NA,1,0,2017,0.2523,1.0579,-0.3038,2.656,NA,NA,543257,1,5,Top,NA,NA,NA,NA,460026,NA,170611_213924,3.4106,-125.8682,-4.2672,1.9991,22.4322,-20.7204,3.7445,1.7385,NA,NA,NA,85.356,2452,5.272,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.2289,0,0,NA,NA,NA,NA,NA,42,2,NA
FF,2017-06-11,90.4,-1.7457,6.1563,Jason Castro,488771,502004,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,SF,MIN,B,NA,NA,0,0,2017,-0.7019,1.1015,0.2461,0.8663,NA,NA,543257,1,5,Top,NA,NA,NA,NA,460026,NA,170611_213902,6.2992,-131.0169,-9.3749,-9.129,24.7805,-18.171,3.7557,1.6714,NA,NA,NA,89.311,1958,5.603,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.8984,0,0,NA,NA,NA,NA,NA,42,1,NA
FF,2017-06-24,91.3,-1.6984,6.1157,Travis d'Arnaud,518595,502004,field_out,hit_into_play,NA,NA,NA,NA,11,Travis d'Arnaud flies out to center fielder Denard Span.,R,R,R,SF,NYM,X,8,fly_ball,2,2,2017,-0.2272,1.6002,-0.9491,2.6143,457803,527038,NA,2,8,Top,116.19,63.82,NA,NA,457763,NA,170625_013534,2.3271,-132.5652,-6.1931,-3.1018,27.1923,-12.6561,3.2067,1.32,313,96.6,43.453,90.255,2377,5.675,491222,502004,457763,474832,605412,624507,543063,596103,452655,452254,54.8257,0.042,0.073,0,1,0,0,3,60,5,0
SL,2017-06-24,85.1,-1.6437,6.077,Travis d'Arnaud,518595,502004,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,SF,NYM,B,NA,NA,1,2,2017,1.1361,-0.0853,0.8888,1.2694,457803,527038,NA,2,8,Top,NA,NA,NA,NA,457763,NA,170625_013514,3.6849,-123.5506,-4.7317,10.5983,23.5293,-32.3722,3.3451,1.5281,NA,NA,NA,83.731,2720,5.412,491222,502004,457763,474832,605412,624507,543063,596103,452655,452254,55.0891,0,0,NA,NA,NA,NA,NA,60,4,NA
FF,2017-06-24,90.7,-1.7045,6.1088,Travis d'Arnaud,518595,502004,NA,foul,NA,NA,NA,NA,13,NA,R,R,R,SF,NYM,S,NA,NA,1,1,2017,-1.0141,1.2436,-1.5286,2.0746000000000002,457803,527038,NA,2,8,Top,NA,NA,NA,NA,457763,NA,170625_013441,2.5521,-131.6837,-6.6949,-12.197,28.8619,-16.6742,3.3156,1.32,47,89.8,1.0333,89.954,2217,6.024,491222,502004,457763,474832,605412,624507,543063,596103,452655,452254,54.4769,0,0,NA,NA,NA,NA,2,60,3,0
FF,2017-06-24,90.6,-1.636,6.2061,Travis d'Arnaud,518595,502004,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,SF,NYM,B,NA,NA,0,1,2017,-0.7307,1.3358,-1.8211,3.5614,457803,527038,NA,2,8,Top,NA,NA,NA,NA,457763,NA,170625_013419,1.0334,-131.6109,-3.4014,-8.5224,27.3745,-16.5245,3.1866,1.32,NA,NA,NA,89.526,2187,5.669,491222,502004,457763,474832,605412,624507,543063,596103,452655,452254,54.8317,0,0,NA,NA,NA,NA,NA,60,2,NA
